url,page,bias_rating,factuality_rating,credibility,domain
https://mediabiasfactcheck.com/counter-extremism-project/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.counterextremism.com/
https://mediabiasfactcheck.com/critical-threats-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.criticalthreats.org/
https://mediabiasfactcheck.com/cwbchicago-bias-and-credibility/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://cwbchicago.com/
https://mediabiasfactcheck.com/dadeville-record-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.alexcityoutlook.com/news/dadeville/
https://mediabiasfactcheck.com/dagens-nyheter-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.dn.se/
https://mediabiasfactcheck.com/daily-corinthian-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.heraldpalladium.com/
https://mediabiasfactcheck.com/daily-herald/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.dailyherald.com/
https://mediabiasfactcheck.com/daily-iberian-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://thedailyiberian.com/
https://mediabiasfactcheck.com/daily-jefferson-county-union-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.dailyunion.com/
https://mediabiasfactcheck.com/daily-mining-gazette/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.mininggazette.com/
https://mediabiasfactcheck.com/daily-press/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://www.dailypress.com/
https://mediabiasfactcheck.com/DailyO-bias-rating/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.dailyo.in
https://mediabiasfactcheck.com/dallas-morning-news/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://www.dallasnews.com/
https://mediabiasfactcheck.com/danville-advocate-messenger-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.amnews.com/
https://mediabiasfactcheck.com/dc-journal-bias/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://dcjournal.com/
https://mediabiasfactcheck.com/de-volkskrant/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.volkskrant.nl/
https://mediabiasfactcheck.com/decatur-daily-democrat-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.decaturdailydemocrat.com/
https://mediabiasfactcheck.com/deccan-chronicle/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.deccanchronicle.com/
https://mediabiasfactcheck.com/defending-democracy-together-ddt-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.defendingdemocracytogether.org/#projects
https://mediabiasfactcheck.com/defiance-crescent-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.crescent-news.com/
https://mediabiasfactcheck.com/delaware-gazette-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.delgazette.com/
https://mediabiasfactcheck.com/delfi-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.delfi.lt/
https://mediabiasfactcheck.com/demopolis-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.demopolistimes.com/
https://mediabiasfactcheck.com/denver-gazette/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://denvergazette.com/
https://mediabiasfactcheck.com/deseret-news/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.deseret.com
https://mediabiasfactcheck.com/desert-sun/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://www.desertsun.com/
https://mediabiasfactcheck.com/detroit-lakes-tribune-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.dl-online.com/
https://mediabiasfactcheck.com/detroit-news/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.detroitnews.com/
https://mediabiasfactcheck.com/deutschland-de/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.deutschland.de/
https://mediabiasfactcheck.com/devon-dispatch-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.devondispatch.ca/
https://mediabiasfactcheck.com/die-presse/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.diepresse.com/
https://mediabiasfactcheck.com/die-welt/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.welt.de/
https://mediabiasfactcheck.com/douglas-county-sentinel-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.douglascountysentinel.com/
https://mediabiasfactcheck.com/dowagiac-daily-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.leaderpub.com/category/news/dowagiac-news/
https://mediabiasfactcheck.com/downsizing-the-federal-government/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.downsizinggovernment.org
https://mediabiasfactcheck.com/drayton-valley-western-review-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.draytonvalleywesternreview.com/
https://mediabiasfactcheck.com/drudge-report/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.drudgereport.com/
https://mediabiasfactcheck.com/dv-journal-bias/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://delawarevalleyjournal.com/
https://mediabiasfactcheck.com/eaton-register-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.registerherald.com/
https://mediabiasfactcheck.com/eclectic-observer-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thewetumpkaherald.com/news/eclectic/
https://mediabiasfactcheck.com/ecuavisa/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.ecuavisa.com/
https://mediabiasfactcheck.com/eddyville-herald-ledger-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.heraldledger.com/
https://mediabiasfactcheck.com/edmonton-examiner/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.edmontonexaminer.com/
https://mediabiasfactcheck.com/edmonton-journal/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://edmontonjournal.com
https://mediabiasfactcheck.com/edmonton-sun/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://edmontonsun.com/
https://mediabiasfactcheck.com/education-next-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.educationnext.org/
https://mediabiasfactcheck.com/edwardsburg-argus-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.leaderpub.com/category/news/edwardsburg/
https://mediabiasfactcheck.com/eir-news-executive-intelligence-review-bias/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://eir.news/
https://mediabiasfactcheck.com/el-financiero-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.elfinanciero.com.mx/
https://mediabiasfactcheck.com/elizabethtown-news-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thenewsenterprise.com/
https://mediabiasfactcheck.com/elliot-lake-standard-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.elliotlakestandard.ca/
https://mediabiasfactcheck.com/el-mundo/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.elmundo.es/
https://mediabiasfactcheck.com/eloy-enterprise-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.pinalcentral.com/eloy_enterprise/
https://mediabiasfactcheck.com/el-universo-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://www.eluniverso.com
https://mediabiasfactcheck.com/el-vocero-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.elvocero.com/
https://mediabiasfactcheck.com/emol-el-mercurio-online-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.emol.com/
https://mediabiasfactcheck.com/end-time-headlines/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,http://endtimeheadlines.org/
https://mediabiasfactcheck.com/entrepreneur-magazine/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.entrepreneur.com/
https://mediabiasfactcheck.com/ethnikos-kyrix/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.ekirikas.com/
https://mediabiasfactcheck.com/eurasian-times-bias-and-credibility/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.eurasiantimes.com/
https://mediabiasfactcheck.com/exeter-lakeshore-times-advance-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.lakeshoreadvance.com/
https://mediabiasfactcheck.com/expressen/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.expressen.se/
https://mediabiasfactcheck.com/evidence-for-christianity-bias-and-credibility/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://evidenceforchristianity.org/
https://mediabiasfactcheck.com/fabrizio-lee-associates-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://fabriziolee.com/
https://mediabiasfactcheck.com/fairborn-daily-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fairborndailyherald.com/
https://mediabiasfactcheck.com/fairview-post-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fairviewpost.com/
https://mediabiasfactcheck.com/faith-family-america/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,http://www.faithfamilyamerica.com
https://mediabiasfactcheck.com/farmington-daily-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.daily-times.com/
https://mediabiasfactcheck.com/fdds-long-war-journal/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.longwarjournal.org
https://mediabiasfactcheck.com/financial-express/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.financialexpress.com/
https://mediabiasfactcheck.com/financial-post/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://financialpost.com/
https://mediabiasfactcheck.com/firearms-news/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.firearmsnews.com
https://mediabiasfactcheck.com/first-post/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.firstpost.com/
https://mediabiasfactcheck.com/first-state-update-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://firststateupdate.com/
https://mediabiasfactcheck.com/fitch-ratings/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fitchratings.com/
https://mediabiasfactcheck.com/fitsnews/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://www.fitsnews.com/
https://mediabiasfactcheck.com/florence-reminder-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.pinalcentral.com/florence_reminder_blade_tribune/
https://mediabiasfactcheck.com/foreign-policy-research-institute/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fpri.org/
https://mediabiasfactcheck.com/forest-city-daily-courier-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thedigitalcourier.com/
https://mediabiasfactcheck.com/fort-bend-herald/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://www.fbherald.com/
https://mediabiasfactcheck.com/fort-mcmurray-today-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fortmcmurraytoday.com/
https://mediabiasfactcheck.com/fort-saskatchewan-record-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fortsaskatchewanrecord.com/
https://mediabiasfactcheck.com/star-telegram/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.star-telegram.com/
https://mediabiasfactcheck.com/fortnightly-review/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://fortnightlyreview.co.uk/
https://mediabiasfactcheck.com/fortune-magazine/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,http://fortune.com/
https://mediabiasfactcheck.com/foundation-for-economic-education/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://fee.org/
https://mediabiasfactcheck.com/foundation-for-individual-rights-and-expression-fire-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thefire.org/
https://mediabiasfactcheck.com/fox-business/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.foxbusiness.com/
https://mediabiasfactcheck.com/foxillinois-com-wrsp-wccu/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://foxillinois.com/
https://mediabiasfactcheck.com/frankfort-state-journal-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.state-journal.com/
https://mediabiasfactcheck.com/frankfort-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.ftimes.com/
https://mediabiasfactcheck.com/frankfurter-allgemeine-zeitung-faz/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.faz.net/aktuell/
https://mediabiasfactcheck.com/franklin-daily-journal-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://dailyjournal.net/
https://mediabiasfactcheck.com/franklin-center-for-government-and-public-integrity/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.franklinnews.org/
https://mediabiasfactcheck.com/fraser-institute/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.fraserinstitute.org/
https://mediabiasfactcheck.com/fredericton-daily-gleaner-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://tj.news/daily-gleaner
https://mediabiasfactcheck.com/freedom-alliance-bias-rating/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://freedomalliance.org
https://mediabiasfactcheck.com/freedom-house/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://freedomhouse.org/
https://mediabiasfactcheck.com/fulton-county-expositor-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.fcnews.org/
https://mediabiasfactcheck.com/gallipolis-daily-tribune-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.mydailytribune.com/
https://mediabiasfactcheck.com/galveston-county-daily-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.galvnews.com/
https://mediabiasfactcheck.com/gananoque-reporter-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.gananoquereporter.com/
https://mediabiasfactcheck.com/geopolitical-intelligence-services-ag-gis-bias/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://www.gisreportsonline.com/
https://mediabiasfactcheck.com/geo-tv-pakistan/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.geo.tv/
https://mediabiasfactcheck.com/goderich-signal-star-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.goderichsignalstar.com/
https://mediabiasfactcheck.com/godupdates-bias/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://www.godtube.com/
https://mediabiasfactcheck.com/goldsboro-news-argus-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.newsargus.com/
https://mediabiasfactcheck.com/goteborgs-posten/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.gp.se/
https://mediabiasfactcheck.com/grand-forks-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.grandforksherald.com/
https://mediabiasfactcheck.com/grand-haven-tribune-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.grandhaventribune.com/
https://mediabiasfactcheck.com/grand-rapids-press/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.mlive.com/grand-rapids-muskegon/
https://mediabiasfactcheck.com/grayson-county-news-gazette-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.messenger-inquirer.com/grayson_county/
https://mediabiasfactcheck.com/greeley-tribune/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.greeleytribune.com
https://mediabiasfactcheck.com/greenfield-daily-reporter-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.greenfieldreporter.com/
https://mediabiasfactcheck.com/greenville-advocate-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.greenvilleadvocate.com/
https://mediabiasfactcheck.com/greenville-daily-advocate-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.dailyadvocate.com/
https://mediabiasfactcheck.com/grey-bruce-this-week-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.greybrucethisweek.ca/
https://mediabiasfactcheck.com/griffin-daily-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.griffindailynews.com/
https://mediabiasfactcheck.com/guns-com/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.guns.com/
https://mediabiasfactcheck.com/halifax-chronicle-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.saltwire.com/halifax/
https://mediabiasfactcheck.com/hammond-daily-star-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.hammondstar.com/
https://mediabiasfactcheck.com/handelsblatt-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.handelsblatt.com/
https://mediabiasfactcheck.com/hanna-herald-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.hannaherald.com/
https://mediabiasfactcheck.com/hanover-post-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thepost.on.ca/
https://mediabiasfactcheck.com/haralson-county-gateway-beacon-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.times-georgian.com/gateway-beacon/
https://mediabiasfactcheck.com/harlan-enterprise-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.harlanenterprise.net/
https://mediabiasfactcheck.com/harris-poll-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://theharrispoll.com/
https://mediabiasfactcheck.com/heber-springs-sun-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.thesuntimes.com/
https://mediabiasfactcheck.com/herald-review-media-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.myheraldreview.com/
https://mediabiasfactcheck.com/herald-sun/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.heraldsun.com.au/
https://mediabiasfactcheck.com/het-laatste-nieuws-hln/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.hln.be/
https://mediabiasfactcheck.com/hi-desert-star/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://hidesertstar.com/
https://mediabiasfactcheck.com/high-point-enterprise/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://hpenews.com/
https://mediabiasfactcheck.com/high-river-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.highrivertimes.com/
https://mediabiasfactcheck.com/hillsboro-times-gazette-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.timesgazette.com/
https://mediabiasfactcheck.com/the-hindu-business-line/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,http://www.thehindubusinessline.com/
https://mediabiasfactcheck.com/honest-reporting/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://honestreporting.com/
https://mediabiasfactcheck.com/hoover-institution/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.hoover.org/
https://mediabiasfactcheck.com/human-progress/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,http://humanprogress.org/
https://mediabiasfactcheck.com/huntington-herald-press-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.h-ponline.com/
https://mediabiasfactcheck.com/huntsville-times-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.al.com/huntsville/
https://mediabiasfactcheck.com/i24-news/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.i24news.tv
https://mediabiasfactcheck.com/icitizen/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://icitizen.com
https://mediabiasfactcheck.com/idaho-state-journal/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.idahostatejournal.com/
https://mediabiasfactcheck.com/independent-petroleum-association-of-america-ipaa-bias-and-credibility/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.ipaa.org/
https://mediabiasfactcheck.com/iefimerida-gr/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.iefimerida.gr/
https://mediabiasfactcheck.com/il-giornale/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://www.ilgiornale.it/
https://mediabiasfactcheck.com/il-sole-24-ore-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.ilsole24ore.com/
https://mediabiasfactcheck.com/in-homeland-security/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://amuedge.com/category/homeland-security/
https://mediabiasfactcheck.com/india-com/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.india.com/
https://mediabiasfactcheck.com/india-times-bias-rating/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.indiatimes.com/
https://mediabiasfactcheck.com/india-today/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.indiatoday.in/
https://mediabiasfactcheck.com/india-tv/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.indiatvnews.com/
https://mediabiasfactcheck.com/inforum-the-forum-fargo-moorhead-bias-rating/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.inforum.com
https://mediabiasfactcheck.com/insidesources/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,http://www.insidesources.com
https://mediabiasfactcheck.com/institute-for-humane-studies/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://theihs.org/
https://mediabiasfactcheck.com/interfax-russia-bias/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.interfax.ru/
https://mediabiasfactcheck.com/institute-for-fiscal-studies-ifs-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://ifs.org.uk/
https://mediabiasfactcheck.com/institute-for-justice-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://ij.org/
https://mediabiasfactcheck.com/institute-for-the-study-of-war-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.understandingwar.org
https://mediabiasfactcheck.com/investor-times-bias/,right-center,RIGHT,MOSTLY FACTUAL,MEDIUM CREDIBILITY,https://investortimes.com/
https://mediabiasfactcheck.com/irish-independent/,right-center,,MOSTLY FACTUAL,,https://www.independent.ie/
https://mediabiasfactcheck.com/itv-news/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.itv.com/news
https://mediabiasfactcheck.com/jacksonville-daily-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.jdnews.com/
https://mediabiasfactcheck.com/jamestown-sun-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.jamestownsun.com/
https://mediabiasfactcheck.com/the-jerusalem-post/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.jpost.com/
https://mediabiasfactcheck.com/jessamine-journal-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.jessaminejournal.com/
https://mediabiasfactcheck.com/jewish-breaking-news/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,http://jewishbreakingnews.com
https://mediabiasfactcheck.com/jewish-insider-bias-and-credibility/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://jewishinsider.com/
https://mediabiasfactcheck.com/jewish-journal/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://jewishjournal.com/
https://mediabiasfactcheck.com/jewish-news-syndicate-jns/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.jns.org
https://mediabiasfactcheck.com/jewish-unpacked-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://jewishunpacked.com/
https://mediabiasfactcheck.com/johnstossel-com-bias-and-credibility/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.johnstossel.com/
https://mediabiasfactcheck.com/jonathanturley-org-bias/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://jonathanturley.org/
https://mediabiasfactcheck.com/jonesboro-sun-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.jonesborosun.com/
https://mediabiasfactcheck.com/journal-pioneer-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.saltwire.com/prince-edward-island/
https://mediabiasfactcheck.com/just-facts/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.justfacts.com/
https://mediabiasfactcheck.com/just-facts-daily/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.justfactsdaily.com/
https://mediabiasfactcheck.com/jyllands-posten-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://jyllands-posten.dk/
https://mediabiasfactcheck.com/kaas-wichita-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://foxkansas.com/
https://mediabiasfactcheck.com/kabb-fox-29-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://foxsanantonio.com/
https://mediabiasfactcheck.com/kalamazoo-news-wwmt/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://wwmt.com/
https://mediabiasfactcheck.com/kathimerini-bias/,right-center,RIGHT,MOSTLY FACTUAL,HIGH CREDIBILITY,https://www.kathimerini.gr/
https://mediabiasfactcheck.com/khaleej-times-bias/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://www.khaleejtimes.com/
https://mediabiasfactcheck.com/katu2/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://katu.com/
https://mediabiasfactcheck.com/katv-little-rock-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://katv.com/
https://mediabiasfactcheck.com/kbak-bakersfield-now/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://bakersfieldnow.com/
https://mediabiasfactcheck.com/kbfx-bakersfield-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://bakersfieldnow.com/
https://mediabiasfactcheck.com/kbsi-cape-girardeau-news/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://www.kbsi23.com/
https://mediabiasfactcheck.com/kbtv-beaumont-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://fox4beaumont.com/
https://mediabiasfactcheck.com/kbvk-sioux-city-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://siouxlandnews.com/
https://mediabiasfactcheck.com/kcby-north-bend-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://kcby.com/
https://mediabiasfactcheck.com/kdal-610-am-duluth-bias-and-credibility/,right-center,RIGHT,MIXED,MEDIUM CREDIBILITY,https://kdal610.com/
https://mediabiasfactcheck.com/kdnl-st-louis-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://abcstlouis.com/
https://mediabiasfactcheck.com/kdsm-des-moines-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://kdsm17.com/
https://mediabiasfactcheck.com/keci-missoula-news-bias/,right-center,RIGHT,HIGH,HIGH CREDIBILITY,https://nbcmontana.com/
